"Date","Country","Population","New confirmed cases","New deaths","Total confirmed cases","Total deaths"
"2020-03-19","Serbia",6982084,22,0,94,0
"2020-03-19","Seychelles",96762,2,0,6,0
"2020-03-19","Singapore",5638676,47,0,313,0
"2020-03-19","Slovakia",5447011,10,0,107,0
"2020-03-19","Slovenia",2067372,11,0,286,1
"2020-03-19","Somalia",15008154,0,0,1,0
"2020-03-19","South_Africa",57779622,31,0,116,0
"2020-03-19","South_Korea",51635256,152,5,8565,91
"2020-03-19","Spain",46723749,2538,107,13716,598
"2020-03-19","Sri_Lanka",21670000,0,0,42,0
"2020-03-19","Sudan",41801533,1,0,2,1
"2020-03-19","Sweden",10183175,134,2,1301,10
"2020-03-19","Switzerland",8516543,360,2,3010,21
"2020-03-19","Taiwan",0,31,0,108,1
"2020-03-19","Thailand",69428524,0,0,177,1
"2020-03-19","Togo",7889094,0,0,1,0
"2020-03-19","Trinidad_and_Tobago",1389858,2,0,9,0
"2020-03-19","Tunisia",11565204,5,0,29,0
"2020-03-19","Turkey",82319724,93,1,191,1
"2020-03-19","Ukraine",44622516,5,2,19,2
"2020-03-19","United_Arab_Emirates",9630959,0,0,113,0
"2020-03-19","United_Kingdom",66488991,680,43,2630,103
"2020-03-19","United_Republic_of_Tanzania",56318348,2,0,3,0
"2020-03-19","United_States_of_America",327167434,2988,42,9415,150
"2020-03-19","Uruguay",3449299,29,0,79,0
"2020-03-19","Uzbekistan",32955400,7,0,23,0
"2020-03-19","Venezuela",28870195,0,0,33,0
"2020-03-19","Vietnam",95540395,15,0,76,0
"2020-03-19","Zambia",17351822,2,0,2,0
"2020-03-20","Afghanistan",37172386,0,0,22,0
"2020-03-20","Albania",2866376,11,0,70,2
"2020-03-20","Algeria",42228429,9,1,82,7
"2020-03-20","Andorra",77006,22,0,75,0
"2020-03-20","Argentina",44494502,31,1,128,3
"2020-03-20","Armenia",2951776,7,0,122,0
"2020-03-20","Australia",24992369,144,0,709,6
"2020-03-20","Austria",8847037,550,2,2196,6
"2020-03-20","Azerbaijan",9942334,10,0,44,0
"2020-03-20","Bahamas",385640,2,0,3,0
"2020-03-20","Bahrain",1569439,13,0,269,1
"2020-03-20","Bangladesh",161356039,0,0,10,0
"2020-03-20","Barbados",286641,1,0,2,0
"2020-03-20","Belarus",9485386,11,0,57,0
"2020-03-20","Belgium",11422068,309,7,1795,21
"2020-03-20","Benin",11485048,1,0,2,0
"2020-03-20","Bermuda",63968,2,0,2,0
"2020-03-20","Bhutan",754394,0,0,1,0
"2020-03-20","Bolivia",11353142,3,0,15,0
"2020-03-20","Bosnia_and_Herzegovina",3323929,8,0,44,0
"2020-03-20","Brazil",209469333,193,2,621,6
"2020-03-20","Brunei_Darussalam",428962,5,0,73,0
"2020-03-20","Bulgaria",7024216,13,1,105,3
"2020-03-20","Burkina_Faso",19751535,7,0,33,1
"2020-03-20","CANADA",0,156,1,422,6
"2020-03-20","Cambodia",16249798,0,0,24,0
"2020-03-20","Cameroon",25216237,4,0,14,0
"2020-03-20","Cayman_Islands",64174,1,0,1,0
"2020-03-20","Central_African_Republic",4666377,0,0,1,0
"2020-03-20","Chad",15477751,1,0,1,0
"2020-03-20","Chile",18729160,104,0,342,0
"2020-03-20","China",1392730000,99,4,81337,3254
"2020-03-20","Colombia",49648685,26,0,128,0
"2020-03-20","Congo",5244363,0,0,3,0
"2020-03-20","Costa_Rica",4999441,18,0,87,1
"2020-03-20","Cote_dIvoire",25069229,3,0,9,0
"2020-03-20","Croatia",4089400,23,0,104,0
"2020-03-20","Cuba",11338138,5,0,16,1
"2020-03-20","Cyprus",1189265,0,0,58,0
"2020-03-20","Czech_Republic",10625695,172,0,694,0
"2020-03-20","Democratic_Republic_of_the_Congo",84068091,0,0,14,0
"2020-03-20","Denmark",5797446,36,2,1151,6
"2020-03-20","Djibouti",958920,0,0,1,0
"2020-03-20","Dominican_Republic",10627165,0,0,21,0
"2020-03-20","Ecuador",17084357,31,0,199,3
"2020-03-20","Egypt",98423595,14,0,210,6
"2020-03-20","El_Salvador",6420744,0,0,1,0
"2020-03-20","Equatorial_Guinea",1308974,1,0,4,0
"2020-03-20","Estonia",1320884,9,0,267,0
"2020-03-20","Eswatini",0,0,0,1,0
"2020-03-20","Ethiopia",109224559,1,0,7,0
"2020-03-20","Faroe_Islands",48497,72,0,72,0
"2020-03-20","Fiji",883483,1,0,1,0
"2020-03-20","Finland",5518050,31,0,400,0
"2020-03-20","France",66987244,1861,128,10995,372
"2020-03-20","French_Polynesia",277679,0,0,3,0
"2020-03-20","Gabon",2119275,0,0,3,0
"2020-03-20","Gambia",2280102,0,0,1,0
"2020-03-20","Georgia",3731000,6,0,40,0
"2020-03-20","Germany",82927922,5940,30,14138,43
"2020-03-20","Ghana",29767108,4,0,11,0
"2020-03-20","Gibraltar",33718,10,0,10,0
"2020-03-20","Greece",10727668,46,0,464,5
"2020-03-20","Greenland",56025,2,0,2,0
"2020-03-20","Guam",165768,9,0,12,0
"2020-03-20","Guatemala",17247807,1,0,9,1
"2020-03-20","Guernsey",0,1,0,1,0
"2020-03-20","Guinea",12414318,0,0,1,0
"2020-03-20","Guyana",779004,0,0,5,1
"2020-03-20","Haiti",11123176,2,0,2,0
"2020-03-20","Holy_See",0,0,0,1,0
"2020-03-20","Honduras",9587522,12,0,24,0
"2020-03-20","Hungary",9768785,12,0,85,1
"2020-03-20","Iceland",353574,80,1,330,1
"2020-03-20","India",1352617328,26,1,191,4
"2020-03-20","Indonesia",267663435,55,14,227,19
"2020-03-20","Iran",81800269,1046,149,18407,1284
"2020-03-20","Iraq",38433600,13,0,177,12
"2020-03-20","Ireland",4853506,191,1,557,3
"2020-03-20","Israel",8883800,244,0,677,0
"2020-03-20","Italy",60431283,5322,429,41035,3407
"2020-03-20","Jamaica",2934855,1,0,16,0
"2020-03-20","Japan",126529100,77,4,950,33
"2020-03-20","Jersey",0,5,0,5,0
"2020-03-20","Jordan",9956011,4,0,56,0
"2020-03-20","Kazakhstan",18276499,12,0,49,0
"2020-03-20","Kenya",51393010,0,0,7,0
"2020-03-20","Kosovo",1845300,2,0,21,0
"2020-03-20","Kuwait",4137309,6,0,148,0
"2020-03-20","Kyrgyzstan",6315800,3,0,6,0
"2020-03-20","Latvia",1926542,15,0,86,0
"2020-03-20","Lebanon",6848925,16,0,149,4
"2020-03-20","Liberia",4818977,0,0,2,0
"2020-03-20","Liechtenstein",37910,0,0,25,0
"2020-03-20","Lithuania",2789533,15,0,48,0
"2020-03-20","Luxembourg",607728,135,2,345,4
"2020-03-20","Malaysia",31528585,110,0,900,2
"2020-03-20","Maldives",515696,0,0,13,0
"2020-03-20","Malta",483530,5,0,53,0
"2020-03-20","Mauritania",4403319,1,0,2,0
"2020-03-20","Mauritius",1265303,3,0,3,0
"2020-03-20","Mexico",126190788,46,0,164,0
"2020-03-20","Moldova",3545883,13,0,49,1
"2020-03-20","Monaco",38682,2,0,11,0
"2020-03-20","Mongolia",3170208,0,0,5,0
"2020-03-20","Montenegro",622345,5,0,13,0
"2020-03-20","Morocco",36029138,9,0,63,2
"2020-03-20","Namibia",2448255,0,0,2,0
"2020-03-20","Nepal",28087871,0,0,1,0
"2020-03-20","Netherlands",17231017,409,18,2460,76
"2020-03-20","Netherlands_Antilles",0,9,0,9,0
"2020-03-20","New_Zealand",4885500,11,0,39,0
"2020-03-20","Nicaragua",6465513,0,0,1,0
"2020-03-20","Nigeria",195874740,0,0,8,0
"2020-03-20","North_Macedonia",2082958,6,0,48,0
"2020-03-20","Norway",5314336,129,3,1552,6
"2020-03-20","Oman",4829483,0,0,39,0
"2020-03-20","Pakistan",212215030,176,2,478,2
"2020-03-20","Palestine",4569087,3,0,47,0
"2020-03-20","Panama",4176873,28,0,137,1
"2020-03-20","Paraguay",6956071,2,0,13,0
"2020-03-20","Peru",31989256,89,2,234,2
"2020-03-20","Philippines",106651922,28,1,230,18
"2020-03-20","Poland",37978548,68,0,355,5
"2020-03-20","Portugal",10281762,143,1,785,3
"2020-03-20","Qatar",2781677,8,0,460,0
"2020-03-20","Romania",19473936,17,0,277,0
"2020-03-20","Russia",144478050,52,0,199,0
"2020-03-20","Rwanda",12301939,0,0,11,0
"2020-03-20","Saint_Lucia",181889,0,0,2,0
"2020-03-20","San_Marino",33785,17,0,126,14
"2020-03-20","Saudi_Arabia",33699947,67,0,238,0
"2020-03-20","Senegal",15854360,0,0,36,0
"2020-03-20","Serbia",6982084,32,0,126,0
"2020-03-20","Seychelles",96762,0,0,6,0
"2020-03-20","Singapore",5638676,32,0,345,0
"2020-03-20","Slovakia",5447011,16,0,123,0
"2020-03-20","Slovenia",2067372,33,0,319,1
"2020-03-20","Somalia",15008154,0,0,1,0
"2020-03-20","South_Africa",57779622,34,0,150,0
"2020-03-20","South_Korea",51635256,87,9,8652,100
"2020-03-20","Spain",46723749,3431,169,17147,767
"2020-03-20","Sri_Lanka",21670000,11,0,53,0
"2020-03-20","Sudan",41801533,0,0,2,1
"2020-03-20","Sweden",10183175,122,0,1423,10
"2020-03-20","Switzerland",8516543,878,12,3888,33
"2020-03-20","Taiwan",0,0,0,108,1
"2020-03-20","Thailand",69428524,35,0,212,1
"2020-03-20","Togo",7889094,0,0,1,0
"2020-03-20","Trinidad_and_Tobago",1389858,0,0,9,0
"2020-03-20","Tunisia",11565204,10,0,39,0
"2020-03-20","Turkey",82319724,168,3,359,4
"2020-03-20","Ukraine",44622516,7,0,26,2
"2020-03-20","United_Arab_Emirates",9630959,27,0,140,0
"2020-03-20","United_Kingdom",66488991,647,41,3277,144
"2020-03-20","United_Republic_of_Tanzania",56318348,0,0,3,0
"2020-03-20","United_States_of_America",327167434,4835,0,14250,150
"2020-03-20","Uruguay",3449299,15,0,94,0
"2020-03-20","Uzbekistan",32955400,0,0,23,0
"2020-03-20","Venezuela",28870195,0,0,33,0
"2020-03-20","Vietnam",95540395,9,0,85,0
"2020-03-20","Zambia",17351822,0,0,2,0
"2020-03-21","Afghanistan",37172386,2,0,24,0
"2020-03-21","Albania",2866376,0,0,70,2
"2020-03-21","Algeria",42228429,12,3,94,10
"2020-03-21","Andorra",77006,0,0,75,0
"2020-03-21","Antigua_and_Barbuda",96286,0,0,1,0
"2020-03-21","Argentina",44494502,30,0,158,3
"2020-03-21","Armenia",2951776,14,0,136,0
"2020-03-21","Australia",24992369,165,1,874,7
"2020-03-21","Austria",8847037,453,0,2649,6
"2020-03-21","Azerbaijan",9942334,0,1,44,1
"2020-03-21","Bahamas",385640,1,0,4,0
"2020-03-21","Bahrain",1569439,16,0,285,1
"2020-03-21","Bangladesh",161356039,7,0,17,0
"2020-03-21","Barbados",286641,4,0,6,0
"2020-03-21","Belarus",9485386,0,0,57,0
"2020-03-21","Belgium",11422068,462,16,2257,37
"2020-03-21","Benin",11485048,0,0,2,0
"2020-03-21","Bermuda",63968,0,0,2,0
"2020-03-21","Bhutan",754394,1,0,2,0
"2020-03-21","Bolivia",11353142,4,0,19,0
"2020-03-21","Bosnia_and_Herzegovina",3323929,0,0,44,0
"2020-03-21","Brazil",209469333,283,5,904,11
"2020-03-21","Brunei_Darussalam",428962,5,0,78,0
"2020-03-21","Bulgaria",7024216,22,0,127,3
"2020-03-21","Burkina_Faso",19751535,7,0,40,1
"2020-03-21","Cambodia",16249798,23,0,47,0
"2020-03-21","Cameroon",25216237,13,0,27,0
"2020-03-21","Canada",37058856,125,2,549,6
"2020-03-21","Cape_Verde",543767,2,0,2,0
"2020-03-21","Cayman_Islands",64174,2,1,3,1
"2020-03-21","Central_African_Republic",4666377,0,0,1,0
"2020-03-21","Chad",15477751,0,0,1,0
"2020-03-21","Chile",18729160,92,0,434,0
"2020-03-21","China",1392730000,79,7,81416,3261
"2020-03-21","Colombia",49648685,30,0,158,0
"2020-03-21","Congo",5244363,0,0,3,0
"2020-03-21","Costa_Rica",4999441,26,1,113,2
"2020-03-21","Cote_dIvoire",25069229,5,0,14,0
"2020-03-21","Croatia",4089400,22,0,126,0
"2020-03-21","Cuba",11338138,5,0,21,1
"2020-03-21","Cyprus",1189265,9,0,67,0
"2020-03-21","Czech_Republic",10625695,210,0,904,0
"2020-03-21","Democratic_Republic_of_the_Congo",84068091,0,0,14,0
"2020-03-21","Denmark",5797446,104,3,1255,9
"2020-03-21","Djibouti",958920,0,0,1,0
"2020-03-21","Dominican_Republic",10627165,13,2,34,2
"2020-03-21","Ecuador",17084357,227,4,426,7
"2020-03-21","Egypt",98423595,46,1,256,7
"2020-03-21","El_Salvador",6420744,2,0,3,0
"2020-03-21","Equatorial_Guinea",1308974,0,0,4,0
"2020-03-21","Estonia",1320884,16,0,283,0
"2020-03-21","Eswatini",0,0,0,1,0
"2020-03-21","Ethiopia",109224559,2,0,9,0
"2020-03-21","Faroe_Islands",48497,8,0,80,0
"2020-03-21","Fiji",883483,0,0,1,0
"2020-03-21","Finland",5518050,50,0,450,0
"2020-03-21","France",66987244,1617,78,12612,450
"2020-03-21","French_Polynesia",277679,12,0,15,0
"2020-03-21","Gabon",2119275,0,1,3,1
"2020-03-21","Gambia",2280102,0,0,1,0
"2020-03-21","Georgia",3731000,3,0,43,0
"2020-03-21","Germany",82927922,4049,2,18187,45
"2020-03-21","Ghana",29767108,5,0,16,0
"2020-03-21","Gibraltar",33718,0,0,10,0
"2020-03-21","Greece",10727668,31,3,495,8
"2020-03-21","Greenland",56025,0,0,2,0
"2020-03-21","Guam",165768,2,0,14,0
"2020-03-21","Guatemala",17247807,4,0,13,1
"2020-03-21","Guernsey",0,0,0,1,0
"2020-03-21","Guinea",12414318,1,0,2,0
"2020-03-21","Guyana",779004,0,0,5,1
"2020-03-21","Haiti",11123176,0,0,2,0
"2020-03-21","Holy_See",0,0,0,1,0
"2020-03-21","Honduras",9587522,0,0,24,0
"2020-03-21","Hungary",9768785,0,3,85,4
"2020-03-21","Iceland",353574,79,0,409,1
"2020-03-21","India",1352617328,40,0,231,4
"2020-03-21","Indonesia",267663435,82,6,309,25
"2020-03-21","Iran",81800269,1237,149,19644,1433
"2020-03-21","Iraq",38433600,16,2,193,14
"2020-03-21","Ireland",4853506,126,0,683,3
"2020-03-21","Isle_of_Man",84077,1,0,1,0
"2020-03-21","Israel",8883800,35,1,712,1
"2020-03-21","Italy",60431283,5986,625,47021,4032
"2020-03-21","Jamaica",2934855,3,0,19,0
"2020-03-21","Japan",126529100,57,2,1007,35
"2020-03-21","Jersey",0,7,0,12,0
"2020-03-21","Jordan",9956011,13,0,69,0
"2020-03-21","Kazakhstan",18276499,4,0,53,0
"2020-03-21","Kenya",51393010,0,0,7,0
"2020-03-21","Kosovo",1845300,3,0,24,0
"2020-03-21","Kuwait",4137309,11,0,159,0
"2020-03-21","Kyrgyzstan",6315800,0,0,6,0
"2020-03-21","Latvia",1926542,25,0,111,0
"2020-03-21","Lebanon",6848925,14,0,163,4
"2020-03-21","Liberia",4818977,0,0,2,0
"2020-03-21","Liechtenstein",37910,9,0,34,0
"2020-03-21","Lithuania",2789533,21,1,69,1
"2020-03-21","Luxembourg",607728,139,1,484,5
"2020-03-21","Madagascar",26262368,3,0,3,0
"2020-03-21","Malaysia",31528585,130,0,1030,2
"2020-03-21","Maldives",515696,0,0,13,0
"2020-03-21","Malta",483530,11,0,64,0
"2020-03-21","Mauritania",4403319,0,0,2,0
"2020-03-21","Mauritius",1265303,9,0,12,0
"2020-03-21","Mexico",126190788,39,2,203,2
"2020-03-21","Moldova",3545883,17,0,66,1
"2020-03-21","Monaco",38682,1,0,12,0
"2020-03-21","Mongolia",3170208,1,0,6,0
"2020-03-21","Montenegro",622345,1,0,14,0
"2020-03-21","Montserrat",0,1,0,1,0
"2020-03-21","Morocco",36029138,23,1,86,3
"2020-03-21","Namibia",2448255,1,0,3,0
"2020-03-21","Nepal",28087871,0,0,1,0
"2020-03-21","Netherlands",17231017,534,30,2994,106
"2020-03-21","Netherlands_Antilles",0,4,0,13,0
"2020-03-21","New_Caledonia",284060,2,0,2,0
"2020-03-21","New_Zealand",4885500,14,0,53,0
"2020-03-21","Nicaragua",6465513,0,0,1,0
"2020-03-21","Niger",22442948,1,0,1,0
"2020-03-21","Nigeria",195874740,4,0,12,0
"2020-03-21","North_Macedonia",2082958,22,0,70,0
"2020-03-21","Norway",5314336,190,1,1742,7
"2020-03-21","Oman",4829483,9,0,48,0
"2020-03-21","Pakistan",212215030,17,1,495,3
"2020-03-21","Palestine",4569087,1,0,48,0
"2020-03-21","Panama",4176873,63,0,200,1
"2020-03-21","Papua_New_Guinea",8606316,1,0,1,0
"2020-03-21","Paraguay",6956071,5,1,18,1
"2020-03-21","Peru",31989256,29,1,263,3
"2020-03-21","Philippines",106651922,0,0,230,18
"2020-03-21","Poland",37978548,70,0,425,5
"2020-03-21","Portugal",10281762,235,3,1020,6
"2020-03-21","Qatar",2781677,10,0,470,0
"2020-03-21","Romania",19473936,31,0,308,0
"2020-03-21","Russia",144478050,54,0,253,0
"2020-03-21","Rwanda",12301939,6,0,17,0
"2020-03-21","Saint_Lucia",181889,0,0,2,0
"2020-03-21","San_Marino",33785,25,0,151,14
"2020-03-21","Saudi_Arabia",33699947,36,0,274,0
"2020-03-21","Senegal",15854360,11,0,47,0
"2020-03-21","Serbia",6982084,9,1,135,1
"2020-03-21","Seychelles",96762,1,0,7,0
"2020-03-21","Singapore",5638676,40,0,385,0
"2020-03-21","Slovakia",5447011,14,0,137,0
"2020-03-21","Slovenia",2067372,22,0,341,1
"2020-03-21","Somalia",15008154,0,0,1,0
"2020-03-21","South_Africa",57779622,55,0,205,0
"2020-03-21","South_Korea",51635256,147,3,8799,103
"2020-03-21","Spain",46723749,2833,235,19980,1002
"2020-03-21","Sri_Lanka",21670000,13,0,66,0
"2020-03-21","Sudan",41801533,0,0,2,1
"2020-03-21","Suriname",575991,0,0,1,0
"2020-03-21","Sweden",10183175,200,6,1623,16
"2020-03-21","Switzerland",8516543,952,10,4840,43
"2020-03-21","Taiwan",0,27,1,135,2
"2020-03-21","Thailand",69428524,154,0,366,1
"2020-03-21","Togo",7889094,8,0,9,0
"2020-03-21","Trinidad_and_Tobago",1389858,0,0,9,0
"2020-03-21","Tunisia",11565204,15,1,54,1
"2020-03-21","Turkey",82319724,311,5,670,9
"2020-03-21","Ukraine",44622516,0,1,26,3
"2020-03-21","United_Arab_Emirates",9630959,0,0,140,0
"2020-03-21","United_Kingdom",66488991,706,33,3983,177
"2020-03-21","United_Republic_of_Tanzania",56318348,0,0,3,0
"2020-03-21","United_States_of_America",327167434,5374,110,19624,260
"2020-03-21","Uruguay",3449299,16,0,110,0
"2020-03-21","Uzbekistan",32955400,10,0,33,0
"2020-03-21","Venezuela",28870195,3,0,36,0
"2020-03-21","Vietnam",95540395,2,0,87,0
"2020-03-21","Zambia",17351822,0,0,2,0
"2020-03-21","Zimbabwe",14439018,1,0,1,0
"2020-03-22","Afghanistan",37172386,0,0,24,0
"2020-03-22","Albania",2866376,6,0,76,2
"2020-03-22","Algeria",42228429,0,0,94,10
"2020-03-22","Andorra",77006,13,0,88,0
"2020-03-22","Angola",30809762,2,0,2,0
"2020-03-22","Antigua_and_Barbuda",96286,0,0,1,0
"2020-03-22","Argentina",44494502,67,1,225,4
"2020-03-22","Armenia",2951776,24,0,160,0
"2020-03-22","Australia",24992369,224,0,1098,7
"2020-03-22","Austria",8847037,375,2,3024,8
"2020-03-22","Azerbaijan",9942334,9,0,53,1
"2020-03-22","Bahamas",385640,0,0,4,0
"2020-03-22","Bahrain",1569439,21,0,306,1
"2020-03-22","Bangladesh",161356039,7,2,24,2
"2020-03-22","Barbados",286641,8,0,14,0
"2020-03-22","Belarus",9485386,19,0,76,0
"2020-03-22","Belgium",11422068,558,30,2815,67
"2020-03-22","Benin",11485048,0,0,2,0
"2020-03-22","Bermuda",63968,0,0,2,0
"2020-03-22","Bhutan",754394,0,0,2,0
"2020-03-22","Bolivia",11353142,1,0,20,0
"2020-03-22","Bosnia_and_Herzegovina",3323929,48,1,92,1
"2020-03-22","Brazil",209469333,224,7,1128,18
"2020-03-22","Brunei_Darussalam",428962,5,0,83,0
"2020-03-22","Bulgaria",7024216,36,0,163,3
"2020-03-22","Burkina_Faso",19751535,24,2,64,3
"2020-03-22","Cambodia",16249798,4,0,51,0
"2020-03-22","Cameroon",25216237,0,0,27,0
"2020-03-22","Canada",37058856,260,1,809,7
"2020-03-22","Cape_Verde",543767,1,0,3,0
"2020-03-22","Cayman_Islands",64174,0,0,3,1
"2020-03-22","Central_African_Republic",4666377,2,0,3,0
"2020-03-22","Chad",15477751,1,0,2,0
"2020-03-22","Chile",18729160,103,0,537,0
"2020-03-22","China",1392730000,83,6,81499,3267
"2020-03-22","Colombia",49648685,52,1,210,1
"2020-03-22","Congo",5244363,1,0,4,0
"2020-03-22","Costa_Rica",4999441,4,0,117,2
"2020-03-22","Cote_dIvoire",25069229,3,0,17,0
"2020-03-22","Croatia",4089400,80,0,206,0
"2020-03-22","Cuba",11338138,4,0,25,1
"2020-03-22","Cyprus",1189265,17,0,84,0
"2020-03-22","Czech_Republic",10625695,91,0,995,0
"2020-03-22","Democratic_Republic_of_the_Congo",84068091,9,1,23,1
"2020-03-22","Denmark",5797446,71,4,1326,13
"2020-03-22","Djibouti",958920,0,0,1,0
"2020-03-22","Dominican_Republic",10627165,78,1,112,3
"2020-03-22","Ecuador",17084357,106,0,532,7
"2020-03-22","Egypt",98423595,29,1,285,8
"2020-03-22","El_Salvador",6420744,0,0,3,0
"2020-03-22","Equatorial_Guinea",1308974,2,0,6,0
"2020-03-22","Eritrea",0,1,0,1,0
"2020-03-22","Estonia",1320884,23,0,306,0
"2020-03-22","Eswatini",0,0,0,1,0
"2020-03-22","Ethiopia",109224559,0,0,9,0
"2020-03-22","Faroe_Islands",48497,12,0,92,0
"2020-03-22","Fiji",883483,1,0,2,0
"2020-03-22","Finland",5518050,71,1,521,1
"2020-03-22","France",66987244,1847,112,14459,562
"2020-03-22","French_Polynesia",277679,2,0,17,0
"2020-03-22","Gabon",2119275,0,0,3,1
"2020-03-22","Gambia",2280102,0,0,1,0
"2020-03-22","Georgia",3731000,6,0,49,0
"2020-03-22","Germany",82927922,3276,22,21463,67
"2020-03-22","Ghana",29767108,5,1,21,1
"2020-03-22","Gibraltar",33718,0,0,10,0
"2020-03-22","Greece",10727668,35,5,530,13
"2020-03-22","Greenland",56025,0,0,2,0
"2020-03-22","Guam",165768,1,1,15,1
"2020-03-22","Guatemala",17247807,4,0,17,1
"2020-03-22","Guernsey",0,0,0,1,0
"2020-03-22","Guinea",12414318,0,0,2,0
"2020-03-22","Guyana",779004,0,0,5,1
"2020-03-22","Haiti",11123176,0,0,2,0
"2020-03-22","Holy_See",0,0,0,1,0
"2020-03-22","Honduras",9587522,2,0,26,0
"2020-03-22","Hungary",9768785,46,0,131,4
"2020-03-22","Iceland",353574,64,0,473,1
"2020-03-22","India",1352617328,89,0,320,4
"2020-03-22","Indonesia",267663435,141,13,450,38
"2020-03-22","Iran",81800269,966,123,20610,1556
"2020-03-22","Iraq",38433600,21,3,214,17
"2020-03-22","Ireland",4853506,102,0,785,3
"2020-03-22","Isle_of_Man",84077,1,0,2,0
"2020-03-22","Israel",8883800,171,0,883,1
"2020-03-22","Italy",60431283,6557,795,53578,4827
"2020-03-22","Jamaica",2934855,0,0,19,0
"2020-03-22","Japan",126529100,39,1,1046,36
"2020-03-22","Jersey",0,0,0,12,0
"2020-03-22","Jordan",9956011,15,0,84,0
"2020-03-22","Kazakhstan",18276499,3,0,56,0
"2020-03-22","Kenya",51393010,0,0,7,0
"2020-03-22","Kosovo",1845300,0,0,24,0
"2020-03-22","Kuwait",4137309,17,0,176,0
"2020-03-22","Kyrgyzstan",6315800,8,0,14,0
"2020-03-22","Latvia",1926542,13,0,124,0
"2020-03-22","Lebanon",6848925,67,0,230,4
"2020-03-22","Liberia",4818977,1,0,3,0
"2020-03-22","Liechtenstein",37910,2,0,36,0
"2020-03-22","Lithuania",2789533,36,0,105,1
"2020-03-22","Luxembourg",607728,186,3,670,8
"2020-03-22","Madagascar",26262368,0,0,3,0
"2020-03-22","Malaysia",31528585,153,2,1183,4
"2020-03-22","Maldives",515696,0,0,13,0
"2020-03-22","Malta",483530,9,0,73,0
"2020-03-22","Mauritania",4403319,0,0,2,0
"2020-03-22","Mauritius",1265303,2,1,14,1
"2020-03-22","Mexico",126190788,48,0,251,2
"2020-03-22","Moldova",3545883,14,0,80,1
"2020-03-22","Monaco",38682,6,0,18,0
"2020-03-22","Mongolia",3170208,4,0,10,0
"2020-03-22","Montenegro",622345,0,0,14,0
"2020-03-22","Montserrat",0,0,0,1,0
"2020-03-22","Morocco",36029138,10,0,96,3
"2020-03-22","Namibia",2448255,0,0,3,0
"2020-03-22","Nepal",28087871,0,0,1,0
"2020-03-22","Netherlands",17231017,637,30,3631,136
"2020-03-22","Netherlands_Antilles",0,0,0,13,0
"2020-03-22","New_Caledonia",284060,2,0,4,0
"2020-03-22","New_Zealand",4885500,13,0,66,0
"2020-03-22","Nicaragua",6465513,0,0,1,0
"2020-03-22","Niger",22442948,0,0,1,0
"2020-03-22","Nigeria",195874740,10,0,22,0
"2020-03-22","North_Macedonia",2082958,15,0,85,0
"2020-03-22","Norway",5314336,184,0,1926,7
"2020-03-22","Oman",4829483,4,0,52,0
"2020-03-22","Pakistan",212215030,151,0,646,3
"2020-03-22","Palestine",4569087,4,0,52,0
"2020-03-22","Panama",4176873,45,2,245,3
"2020-03-22","Papua_New_Guinea",8606316,0,0,1,0
"2020-03-22","Paraguay",6956071,4,0,22,1
"2020-03-22","Peru",31989256,55,2,318,5
"2020-03-22","Philippines",106651922,150,7,380,25
"2020-03-22","Poland",37978548,111,0,536,5
"2020-03-22","Portugal",10281762,260,6,1280,12
"2020-03-22","Qatar",2781677,11,0,481,0
"2020-03-22","Romania",19473936,59,0,367,0
"2020-03-22","Russia",144478050,53,0,306,0
"2020-03-22","Rwanda",12301939,0,0,17,0
"2020-03-22","Saint_Lucia",181889,0,0,2,0
"2020-03-22","San_Marino",33785,0,6,151,20
"2020-03-22","Saudi_Arabia",33699947,118,0,392,0
"2020-03-22","Senegal",15854360,9,0,56,0
"2020-03-22","Serbia",6982084,14,0,149,1
"2020-03-22","Seychelles",96762,0,0,7,0
"2020-03-22","Singapore",5638676,47,2,432,2
"2020-03-22","Slovakia",5447011,41,0,178,0
"2020-03-22","Slovenia",2067372,42,0,383,1
"2020-03-22","Somalia",15008154,0,0,1,0
